@relation credit6000_126
@attribute b0 real
@attribute b1 real
@attribute b2 real
@attribute b3 real
@attribute b4 real
@attribute b5 real
@attribute b6 real
@attribute b7 real
@attribute b8 real
@attribute b9 real
@attribute b10 real
@attribute b11 real
@attribute b12 real
@attribute b13 real
@attribute b14 real
@attribute b15 real
@attribute b16 real
@attribute b17 real
@attribute b18 real
@attribute b19 real
@attribute b20 real
@attribute b21 real
@attribute b22 real
@attribute b23 real
@attribute b24 real
@attribute b25 real
@attribute b26 real
@attribute b27 real
@attribute b28 real
@attribute b29 real
@attribute b30 real
@attribute b31 real
@attribute b32 real
@attribute b33 real
@attribute b34 real
@attribute b35 real
@attribute b36 real
@attribute b37 real
@attribute b38 real
@attribute b39 real
@attribute b40 real
@attribute b41 real
@attribute b42 real
@attribute b43 real
@attribute b44 real
@attribute b45 real
@attribute b46 real
@attribute b47 real
@attribute b48 real
@attribute b49 real
@attribute b50 real
@attribute b51 real
@attribute b52 real
@attribute b53 real
@attribute b54 real
@attribute b55 real
@attribute b56 real
@attribute b57 real
@attribute b58 real
@attribute b59 real
@attribute b60 real
@attribute b61 real
@attribute b62 real
@attribute b63 real
@attribute b64 real
@attribute c {2,1}
@data
6.5432,3.7136,333.6,5.5678,5.7014,5.0184,6.5992,0.0,4.8283,0.0,0.0,200.0,4.1966,6.2992,2.5025,6.9561,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1739,0.1634,0.1618,0.0,0.1634,0.0,1.1739,4.5132,4.4416,4.4587,-15.087,46.88,1.013,0.0,-4.3039,0.0,1.0,20.0,3.0,0.0,0.0,0.0,-1.0,1.0,4.382,0.0,2.5,7.7945,0.0,7.4986,4.5858,2.3026,0.0,1.0,0.0,0.0,0.41175,4.6407,2
6.5433,1.6396,0.0,3.3201,4.7593,4.3716,4.6052,0.0,5.2983,0.0,0.0,75.0,5.179,3.9004,4.6052,6.8057,1.0,0.0,0.0,4.8554,0.0,1.0,0.0,0.0,0.0,0.0,5.9458,3.1646,5.8528,9.2422,-12.88,0.0,0.0,26.937,3.1202,2.2843,2.0771,3.497,51.31,0.0,1.0,-0.6464,0.0,1.0,0.0,4.7527,0.07727,1.6686,0.0,0.0,0.0,4.0943,0.0,8.0,9.5622,0.0,9.5684,4.562,0.0,0.0,1.0,0.0,2.1995,3.1463,10.0,2
6.5451,3.7136,0.0,5.5678,5.116,5.2113,5.2983,0.0,5.7038,0.0,-33.333,0.0,0.0,3.178,0.0,6.585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4791,2.2008,4.1707,4.5458,-0.6876,0.0,47.966,0.0,0.0,0.10434,0.47156,1.11,1.19,0.0,1.0,0.0,0.048,0.0,0.0,4.6376,0.25825,1.4846,0.0,0.0,0.0,0.0,0.0,4.0,8.1588,0.0,8.1029,4.4813,0.0,0.0,0.0,0.0,1.8589,1.6616,5.7265,2
6.5453,3.7136,341.82,1.0,4.1997,4.2603,4.3175,0.0,3.912,0.0,-8.333,0.0,5.7907,5.9792,4.4167,7.1045,1.0,1.0,0.0,4.059,0.0,1.0,11.598,7.8368,0.53816,2.9816,8.2792,5.8186,6.0114,4.122,0.0,3.5688,0.0,6.6999,3.5552,3.6729,3.6824,-1.16,197.18,1.652,0.0,0.0,2.1767,1.0,7.3323,4.6996,0.26805,1.5792,0.0,0.0,0.0,4.4998,1.0,4.1,8.0599,0.0,8.1327,4.3592,0.0,0.0,1.0,0.0,2.2224,3.6334,5.8674,2
6.5458,1.9889,246.33,1.0,4.0545,4.0447,4.0316,0.0,4.1363,0.0,0.0,1.123,3.911,4.655,3.2513,7.1123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.358,9.2696,9.5976,7.7069,0.0,3.819,0.0,6.4608,1.9644,2.8383,2.9676,-6.059,100.29,1.377,0.0,0.0,0.2399,1.0,0.0,4.6606,1.057,1.5179,0.0,0.0,0.0,2.3026,0.0,1.0,5.702,0.0,5.7159,3.4323,0.0,0.0,0.0,0.0,2.2589,3.5029,1.7894,2
6.546,2.9545,328.0,1.0,6.4176,6.3177,6.546,0.0,6.1898,0.0,0.0,116.43,7.3482,6.9559,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,1.68,1.2065,0.0,0.0,0.4811,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.7038,0.0,8.0,8.9805,0.0,9.0829,4.4385,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
6.5483,1.9126,0.0,2.4253,4.808,4.5494,3.912,0.0,4.6052,0.0,0.0,55.82,2.337,4.4828,1.5683,6.957,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.961,6.0701,4.9626,6.1642,-3.4093,0.0,47.42,0.0,0.32533,2.388,2.7829,-10.499,82.63,1.1102,1.0,-1.6867,0.0,1.0,19.793,4.557,0.21178,1.3652,0.0,0.0,0.0,4.0943,0.0,4.5,8.2302,0.0,8.2433,4.4354,0.0,0.0,2.0,0.0,2.1559,2.8115,6.1502,2
6.5495,2.2976,662.47,3.7327,4.0941,3.401,4.6052,0.0,4.3815,0.0,0.0,59.987,0.0,4.4735,0.0,7.2441,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9892,7.5038,6.6621,6.6621,0.0,6.6621,0.0,7.5038,0.0,3.6539,3.6539,-61.376,1000.0,2.0653,0.0,0.0,4.2655,0.0,20.0,4.5654,0.961,1.375,0.0,0.0,0.0,0.0,0.0,1.0,5.9699,0.0,5.7074,3.6926,0.0,0.0,2.0,0.0,2.1691,2.6006,1.8372,2
6.5512,0.0,422.76,5.5678,5.6488,5.0623,6.5512,0.0,4.1109,0.0,0.0,200.0,0.0,0.0,0.0,7.1162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.375,0.8146,0.7321,0.0,0.8146,0.0,11.375,4.6052,3.8876,4.0003,-51.209,1000.0,0.0,1.0,-1.1128,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,8.949,0.0,8.8537,4.6151,0.0,0.0,1.0,0.0,0.39651,0.0,8.4941,2
6.5538,2.3366,331.43,1.9358,3.5066,3.373,3.2189,0.0,3.2189,0.0,0.0,8.333,0.0,2.8764,0.0,7.2227,1.0,1.0,0.0,3.7936,0.0,1.0,0.0,3.1253,0.57143,2.9251,27.076,27.291,18.715,15.05,0.0,8.5512,0.0,17.711,0.0,2.2832,2.8195,-20.198,313.28,1.751,1.0,-2.3551,0.0,0.0,12.59,4.695,0.547,1.5586,0.0,0.0,0.0,0.0,0.0,2.0,7.1794,0.0,7.1687,4.1988,0.0,0.0,1.0,0.0,2.3026,3.709,3.6069,1
6.5544,0.0,0.0,5.5678,4.4229,4.3175,4.6052,0.0,3.912,0.0,0.0,16.667,0.0,0.0,0.0,7.1426,1.0,1.0,98.731,0.0,0.0,1.0,0.0,23.022,0.0,4.6052,6.0234,13.911,8.1471,7.2923,0.0,1.9234,0.0,13.911,0.0,0.0,3.1364,-43.79,948.92,1.4907,1.0,-5.0,0.0,0.0,20.0,4.0775,0.19667,0.84005,0.0,0.0,0.0,0.0,0.0,3.0,7.7781,0.0,7.7397,4.3894,0.0,0.0,2.0,0.0,2.169,2.6082,4.8097,1
6.5552,3.7136,0.0,2.915,0.0,0.0,0.0,2.708,0.0,2.7081,-3.0,0.0,0.0,0.0,0.0,6.9023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.861,46.066,37.679,34.973,0.0,5.0314,35.869,0.0,0.0,0.0,0.26576,-2.554,6.0,0.0,1.0,-0.8783,0.0,0.0,4.015,4.3618,0.196,1.1154,0.0,0.0,0.0,0.0,0.0,4.0,8.1017,0.0,8.1008,4.4249,2.9957,0.0,2.0,0.0,2.3026,3.7412,5.742,2
6.5562,3.6404,0.0,3.1288,4.2485,4.3716,4.2485,0.0,4.2485,0.0,-18.333,0.0,1.8164,3.8029,2.3605,6.8672,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.051,9.2833,9.2606,8.4457,0.0,1.4608,0.0,3.6715,0.87279,1.5516,1.7723,-2.2705,4.85,0.0,1.0,-0.1138,0.0,1.0,0.0,4.7167,0.37267,1.589,0.0,0.0,0.0,3.6889,0.0,3.0,7.7386,0.0,7.7391,4.3504,0.0,0.0,1.0,0.0,2.1995,2.9834,4.7861,2
6.5562,3.7136,188.17,5.5678,5.4576,5.4447,6.5562,0.0,0.0,0.0,0.0,6.033,0.0,6.5562,0.0,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,0.0,0.0,0.0,0.7971,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.3026,0.0,8.0,9.3588,0.0,9.2962,4.6151,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
6.5563,3.7136,0.0,5.5678,5.4577,6.5519,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,1.1127,-0.1353,0.0,50.0,0.0,4.6052,0.0,0.0,0.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,9.2301,0.0,9.1587,4.6151,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
6.5565,3.2638,0.0,5.5678,5.633,5.878,6.477,0.0,5.0106,0.0,-155.17,0.0,4.8379,6.6979,2.6332,6.9102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0827,0.284,0.1149,0.0868,0.0,0.0463,0.0,0.2986,4.6052,4.6052,4.6052,0.0,0.83,1.0368,0.0,0.0,0.53939,1.0,6.1062,3.0,0.0,0.0,0.0,0.0,0.0,4.0943,0.0,4.6,8.406,0.0,8.2678,4.5876,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
6.5568,3.7136,0.0,5.5678,4.4229,4.3395,4.6052,0.0,4.6052,0.0,0.0,13.333,0.0,0.0,0.0,6.7051,1.0,0.0,98.302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0402,6.9297,8.2329,10.152,-4.2029,0.0,0.0,12.545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.7327,0.284,1.6136,0.0,0.0,0.0,0.0,0.0,4.0,8.127,0.0,8.1005,4.4499,0.0,0.0,2.0,0.0,2.2064,2.8331,5.741,2
6.5583,3.7136,0.0,1.151,3.4553,3.2581,0.0,2.708,3.4012,0.0,0.0,11.333,0.0,0.0,0.0,6.8848,0.0,0.0,0.0,7.2998,0.0,1.0,0.0,0.0,0.0,0.0,46.005,22.652,21.62,26.783,-13.203,0.0,0.0,33.178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.7475,1.7738,1.6353,0.0,0.0,0.0,2.3026,0.0,0.65,2.9957,1.0,2.9957,0.5,5.0,0.0,1.0,0.0,2.3026,3.8382,1.0,2
6.5594,1.5284,152.27,1.0,4.0943,4.0662,4.0943,0.0,4.0943,0.0,0.0,3.333,5.1794,0.0,3.8947,7.1514,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.764,11.663,11.662,9.629,0.0,4.1862,0.0,7.511,3.0561,2.0433,2.879,-22.657,292.42,1.452,1.0,-2.3092,0.0,1.0,6.0225,4.8219,0.22582,1.7596,0.0,0.0,0.0,2.3026,0.0,5.5,8.4477,0.0,8.4751,4.452,0.0,0.0,1.0,0.0,2.2557,3.7854,6.8796,2
6.56,3.7136,0.0,5.0821,6.9078,6.7215,6.56,0.0,6.2349,0.0,0.0,200.0,7.2815,6.56,4.3198,6.3203,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2679,-0.6903,0.0,50.0,0.0,4.6052,4.6052,4.4215,25.565,506.84,1.1393,0.0,-1.087,0.0,1.0,19.721,3.0,0.0,0.0,0.0,0.0,0.0,4.4998,0.0,8.0,9.0533,0.0,9.1371,4.4598,0.0,0.0,0.0,0.0,0.0,1.2078,9.5447,2
6.5633,2.2991,0.0,5.5678,4.492,6.9078,5.2983,0.0,4.2009,0.0,-200.0,0.0,0.0,6.5633,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5431,0.0,1.8985,1.8948,0.0,0.0038,46.763,0.0,0.0,4.0862,1.6522,59.511,1000.0,0.0,0.0,0.0,2.8196,0.0,20.0,3.9703,0.053,0.74794,0.0,0.0,0.0,0.0,0.0,8.0,9.1576,0.0,9.1368,4.5629,0.0,0.0,1.0,0.0,1.8731,1.6913,9.7862,2
6.5633,3.3963,839.04,1.0,5.6742,5.6346,5.8579,0.0,6.2611,0.0,0.0,22.647,7.2489,6.573,4.6052,6.9775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0246,0.0,0.6182,0.515,0.0,0.2151,50.0,0.0,4.3193,4.3661,4.2936,34.603,806.4,1.2687,0.0,0.0,2.4756,1.0,19.905,5.5381,0.33893,0.0,3.5874,0.0,0.0,4.4998,0.0,7.5,8.6355,0.0,8.8234,4.3312,0.0,0.0,2.0,0.0,1.0182,2.3845,8.0406,2
6.5645,0.4776,349.98,3.7756,4.1247,4.009,4.6052,0.0,0.0,1.361,0.0,13.517,0.0,6.5652,0.0,7.0332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0945,0.0,3.2846,2.4802,0.0,1.8336,0.0,6.0945,0.0,3.9838,3.885,29.142,1000.0,1.5384,0.0,0.0,3.3744,0.0,20.0,4.0877,0.0557,0.84009,0.0,0.0,0.0,0.0,0.0,8.0,9.2188,0.0,9.2094,4.5565,0.0,0.0,1.0,0.0,2.2156,2.8969,10.0,2
6.565,3.7136,350.18,1.0,5.9718,5.7605,6.565,0.0,5.5158,0.0,0.0,149.46,6.8507,6.5723,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6032,4.6052,4.6052,0.0,0.0,1.2085,0.0,0.0,0.4314,1.0,19.789,3.0,0.0,0.0,0.0,0.0,0.0,4.9416,0.0,7.5,8.7878,0.0,8.8232,4.4817,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
6.5652,3.7136,127.35,3.2606,4.1997,3.912,4.6052,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,7.0996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0997,50.0,9.1722,10.115,-2.8298,0.0,47.087,0.0,0.0,1.8244,2.6429,-17.529,260.33,1.3136,1.0,-3.2865,0.0,0.0,20.0,4.7553,0.1162,1.6367,0.0,0.0,0.0,2.3026,0.0,8.0,9.144,0.0,9.1367,4.5495,0.0,0.0,0.0,0.0,2.2773,3.5821,9.6553,2
6.5665,3.7136,0.0,5.5678,4.6052,4.5182,4.6052,0.0,4.6052,0.0,0.0,16.667,0.0,0.0,0.0,6.6504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1085,7.0465,7.0453,8.9282,-4.1423,0.0,0.0,12.536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0809,0.13156,0.83281,0.0,0.0,0.0,0.0,0.0,4.5,8.2644,0.0,8.2399,4.4693,0.0,0.0,0.0,0.0,2.1643,2.5939,6.1557,2
6.5666,0.0,0.0,4.0617,4.1484,4.1744,4.3175,0.0,4.3175,0.0,-3.333,0.0,3.4822,3.6582,2.9704,6.9004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.4792,8.8208,10.646,10.432,0.0,0.4171,0.0,11.291,1.5657,1.2098,2.0457,-8.343,45.27,0.0,1.0,-1.001,0.0,1.0,0.0,4.723,0.09375,1.5824,0.0,0.0,0.0,2.3026,0.0,8.0,9.3344,0.0,9.3316,4.5574,0.0,0.0,0.0,0.0,2.238,3.2338,10.0,2
6.5671,2.5835,223.53,1.0,4.8929,4.7593,5.0106,0.0,4.8283,0.0,0.0,33.333,5.9504,6.3065,4.2491,6.9766,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7422,1.3238,2.5296,2.5879,-0.1362,0.0,0.0,3.935,3.8193,3.9227,3.7535,20.235,593.76,1.3563,0.0,0.0,1.1446,1.0,4.385,4.9649,0.40943,0.0,2.0145,0.0,0.0,4.9416,0.0,3.5,7.8852,0.0,7.9333,4.3429,0.0,0.0,1.0,0.0,2.0898,2.6871,5.3715,2
6.5671,3.6562,259.64,1.0,5.8242,5.8925,6.5671,0.0,3.3881,0.0,-47.8,0.0,6.9022,6.5507,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.27,1.1217,0.0,0.0,0.8409,1.0,19.861,3.0,0.0,0.0,0.0,0.0,0.0,5.7683,0.0,2.5,7.3261,0.0,7.4893,4.1235,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
6.5682,3.2786,0.0,5.5678,5.5094,6.3442,6.3969,0.0,4.0943,0.0,-200.0,0.0,4.0811,6.6136,1.2879,6.9453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1868,0.0,0.1513,0.0328,0.0,0.1513,0.0,0.1868,4.6052,4.6052,4.6052,0.0,274.15,0.0,0.0,0.0,0.2653,1.0,12.32,3.0,0.0,0.0,0.0,0.0,0.0,4.7005,0.0,8.0,9.4207,0.0,9.3663,4.6104,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
6.5688,3.7136,0.0,5.5678,0.0,6.1367,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,7.1211,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.2568,0.0,20.0,50.0,0.0,4.6052,0.0,3.912,-100.0,1000.0,0.0,1.0,-0.2568,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,6.0,8.6995,0.0,8.5731,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
6.5693,1.5893,0.0,5.5678,6.4152,6.9078,6.5693,0.0,6.3955,0.0,-200.0,0.0,6.4691,6.575,2.138,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5054,4.5788,4.6036,-2.603,9.02,1.0291,0.0,0.0,0.0202,1.0,19.896,3.0,0.0,0.0,0.0,0.0,0.0,4.8675,0.0,8.0,8.8939,0.0,8.8939,4.5228,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
6.5698,0.0,517.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6048,6.5698,2.6402,7.1211,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,20.0,50.0,0.0,2.4772,3.9584,3.9584,-47.627,776.02,4.4721,0.0,0.0,15.0,1.0,20.0,4.7247,0.5635,1.5802,0.0,0.0,0.0,2.9957,0.0,2.0,7.0567,0.0,7.1599,4.078,0.0,2.3026,1.0,0.0,2.3026,4.0974,3.8503,2
6.5698,2.0413,0.0,5.5678,3.912,4.8929,4.6052,0.0,0.0,0.0,-166.67,0.0,3.9154,0.0,4.6052,6.6094,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1326,50.0,13.373,5.9834,0.0,9.0948,48.199,0.0,2.0077,0.87619,0.01966,2.402,5.54,0.0,1.0,0.0,0.3345,1.0,0.0,4.6376,0.34433,1.4483,0.0,0.0,0.0,2.3026,0.0,3.0,7.752,0.0,7.7349,4.3636,0.0,0.0,0.0,0.0,2.0369,2.2479,4.7997,2
6.5709,3.7136,123.25,3.2643,4.6052,4.7618,4.6052,0.0,0.0,0.0,-33.9,0.0,3.3725,4.2832,1.7628,7.1943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1399,50.0,5.7238,3.4796,0.0,3.9203,50.0,0.0,1.4937,2.3719,3.4123,-43.739,912.91,1.2462,0.0,-1.4767,0.0,1.0,19.709,4.7336,0.1895,1.5925,0.0,0.0,0.0,2.9957,0.0,6.0,8.584,0.0,8.5728,4.5008,0.0,0.0,2.0,0.0,2.0889,2.3657,7.3073,2
6.5751,2.0816,0.0,3.8285,3.8322,3.9598,3.912,0.0,4.4829,0.0,-12.567,0.0,0.0,0.0,0.0,6.9209,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.341,7.9315,15.349,13.386,0.0,3.5055,42.069,0.0,0.0,0.0,0.2266,-2.484,5.38,0.0,1.0,-0.31494,0.0,0.0,0.0,4.6923,0.2182,1.5216,0.0,0.0,0.0,0.0,0.0,5.0,8.3704,0.0,8.3624,4.4699,0.0,0.0,2.0,0.0,2.271,3.6071,6.5346,2
6.5755,0.07875,647.18,3.855,4.1863,4.3473,4.3175,0.0,4.6052,0.0,-22.993,0.0,3.6444,2.4024,1.5581,7.2754,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.5641,7.0483,6.8268,2.9374,0.0,6.7714,0.0,8.5641,1.7082,3.6528,3.8055,-57.83,969.43,1.5535,1.0,0.0,3.3403,1.0,19.89,4.7247,0.17338,1.5712,0.0,-1.0,1.0,2.9957,0.0,6.5,8.6668,0.0,8.6626,4.5035,0.0,0.0,1.0,0.0,2.1092,2.5067,7.5905,2
6.5758,3.7136,101.12,5.5678,5.7761,5.4571,6.5758,0.0,5.0106,0.0,0.0,176.18,1.0986,4.8713,0.56671,7.1572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8761,1.1485,0.9762,0.0,0.552,0.0,5.2977,1.1393,3.0806,3.8581,-57.461,938.48,0.0,1.0,-1.8933,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0943,0.0,8.0,8.9751,0.0,8.8932,4.6032,0.0,0.0,1.0,0.0,1.4844,0.60362,8.6516,2
6.5776,1.6742,191.45,3.5904,3.843,4.6892,4.6052,0.0,0.0,2.9957,-124.2,0.0,0.0,5.6525,0.0,7.1289,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.188,21.259,10.48,3.3589,0.0,9.066,0.0,21.882,0.0,2.847,3.2737,-22.65,1000.0,1.1055,0.0,0.0,1.2612,0.0,14.249,4.624,1.3587,1.4176,0.0,0.0,0.0,2.3026,0.0,0.75,4.7594,0.0,3.4404,2.8068,0.0,0.0,1.0,0.0,2.114,2.4131,1.2284,2
6.5803,3.2643,28.8,1.0,4.0073,4.708,0.0,2.708,3.912,0.0,-111.67,0.0,1.5041,4.2089,0.47339,6.9219,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.048,12.907,11.728,5.7594,0.0,7.9379,45.697,0.0,0.59557,2.0862,2.5024,-8.487,157.37,0.0,0.0,0.0,0.3702,1.0,0.0,4.6587,0.211,1.4638,0.0,-1.0,1.0,3.4012,0.0,5.0,8.3534,0.0,8.3615,4.4531,0.0,0.0,1.0,0.0,2.1077,2.611,6.5392,2
6.5852,0.71344,302.99,1.0,3.2834,3.6463,0.0,2.9956,0.0,2.9957,-23.333,0.0,4.2224,4.4612,3.0446,7.3242,1.0,1.0,0.0,5.4007,0.0,1.0,0.0,6.4645,0.95652,3.1256,35.215,31.377,24.615,10.387,0.0,20.0,35.215,0.0,2.1629,1.9712,3.3459,-57.874,1000.0,2.0495,0.0,-3.4737,0.0,1.0,20.0,4.7664,1.4688,1.6223,0.0,0.0,0.0,2.3026,0.0,0.8,2.9957,0.0,4.3268,1.0881,0.0,0.0,2.0,0.0,2.2875,3.9604,1.0,2
6.5857,1.5968,0.0,5.5678,5.4871,4.9957,0.0,0.0,6.5857,0.0,0.0,187.55,0.0,0.0,0.0,6.7412,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.1845,5.7276,-13.919,0.0,50.0,0.0,4.6052,0.0,3.1495,-27.78,1000.0,1.0902,1.0,-6.5057,0.0,0.0,9.4047,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5,8.4118,0.0,8.2363,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
6.5871,3.5143,493.34,1.0,0.0,5.0492,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,6.5592,0.0,7.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.7758,0.0,20.0,50.0,0.0,0.0,3.8645,3.8645,-52.32,1000.0,0.0,0.0,0.0,15.0,0.0,20.0,4.6691,0.1134,1.469,0.0,0.0,0.0,0.0,0.0,8.0,9.0648,0.0,9.0681,4.5323,0.0,2.3026,1.0,0.0,0.0,1.27,9.4375,2
6.5893,2.1982,144.62,5.5678,5.929,5.6548,6.5893,0.0,5.0106,0.0,0.0,180.22,5.5748,5.6687,4.0452,7.041,1.0,1.0,0.0,5.4012,0.0,0.0,14.68,10.743,0.16921,2.6875,0.0,2.8177,0.5579,0.4846,0.0,0.2141,0.0,2.8177,4.5935,4.0644,4.2919,-35.44,362.07,1.0731,0.0,-0.9997,0.0,1.0,0.0,3.434,0.31,0.42625,0.0,0.0,0.0,4.0943,0.0,1.0,6.5974,0.0,5.6085,4.3084,0.0,0.0,0.0,0.0,1.3503,0.96643,2.1858,2
6.5896,1.7859,12.36,1.0,4.8475,5.0907,4.6121,0.0,4.7575,0.0,-70.183,0.0,6.7268,4.2202,4.6052,6.7275,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.225,5.6402,5.1207,4.5237,0.0,0.982,0.0,3.3089,3.9947,3.4916,3.2339,15.012,236.17,1.2535,1.0,0.0,1.707,1.0,8.0573,5.4103,0.4474,0.0,3.075,0.0,0.0,4.2485,0.0,5.0,8.1501,0.0,8.36,4.2524,0.0,0.0,1.0,0.0,1.9369,3.0748,6.3148,2
6.5921,2.1591,0.0,3.4846,3.2189,3.433,3.2189,0.0,3.912,0.0,-11.94,0.0,0.0,0.0,0.0,6.8564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.172,14.466,29.028,24.252,0.0,8.0077,35.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8089,1.226,1.6811,0.0,0.0,0.0,0.0,0.0,1.0,5.647,0.0,5.601,3.3791,0.0,0.0,1.0,0.0,2.3026,3.7856,1.6133,2
